Tempo,G frontal,G vertical,G lateral,ID antena,RSSI,Fase,Frequencia,Atividade,Sexo,Quarto,Pessoa
556.6,0.31893,0.26182,-1.0172,2,-49.0,6.2663,921.25,3,F,d2,p02
556.65,0.31893,0.26182,-1.0172,2,-48.5,0.003068,921.25,3,F,d2,p02
556.75,0.18995,0.29627,-1.0514,2,-48.0,0.28992,920.75,3,F,d2,p02
557.0,0.13132,0.26182,-1.0856,2,-49.5,2.8348,921.75,3,F,d2,p02
557.08,0.13132,0.26182,-1.0856,2,-49.0,5.9933,921.75,3,F,d2,p02
557.13,0.57689,0.14698,-0.91452,2,-49.5,2.5924,922.25,3,F,d2,p02
557.25,0.20168,0.28478,-1.0514,2,-49.5,2.5725,922.25,3,F,d2,p02
557.5,0.29548,0.2733,-1.0286,3,-59.5,5.8874,923.25,3,F,d2,p02
557.58,0.29548,0.2733,-1.0286,3,-60.5,1.7104,925.25,3,F,d2,p02
557.75,0.29548,0.2733,-1.0286,2,-47.5,3.8012,920.25,3,F,d2,p02
557.83,0.18995,0.2733,-1.0628,3,-58.0,1.2594,920.25,3,F,d2,p02
558.0,0.18995,0.2733,-1.0628,3,-61.0,1.4174,925.75,3,F,d2,p02
558.5,0.33066,0.26182,-1.0057,2,-50.0,2.3516,922.75,3,F,d2,p02
558.75,0.44791,0.19292,-0.96014,2,-51.5,1.8883,923.75,3,F,d2,p02
558.83,0.44791,0.19292,-0.96014,3,-59.5,5.5745,923.75,3,F,d2,p02
559.08,0.23685,0.28478,-1.0628,2,-48.5,3.2122,921.25,3,F,d2,p02
559.25,0.17823,0.28478,-1.0514,2,-47.5,3.5312,920.75,3,F,d2,p02
559.33,0.18995,0.26182,-1.0742,3,-58.0,1.014,920.75,3,F,d2,p02
559.38,0.18995,0.26182,-1.0742,2,-49.0,6.0715,921.75,3,F,d2,p02
559.5,0.18995,0.26182,-1.0742,2,-48.5,2.9514,921.75,3,F,d2,p02
559.58,0.17823,0.2733,-1.04,2,-48.5,2.9391,921.75,3,F,d2,p02
559.63,0.20168,0.25033,-1.0856,2,-49.0,2.6584,922.25,3,F,d2,p02
559.68,0.20168,0.25033,-1.0856,2,-49.0,2.6661,922.25,3,F,d2,p02
559.75,0.20168,0.25033,-1.0856,2,-49.0,2.6507,922.25,3,F,d2,p02
559.83,0.17823,0.26182,-1.0628,2,-50.5,2.1399,923.25,3,F,d2,p02
560.0,0.33066,0.22737,-1.0057,3,-61.0,1.7794,925.25,3,F,d2,p02
560.25,0.33066,0.22737,-1.0057,2,-48.5,3.8564,920.25,3,F,d2,p02
560.33,0.23685,0.2733,-1.0742,2,-48.5,3.8595,920.25,3,F,d2,p02
560.38,0.20168,0.23885,-1.04,2,-48.5,3.8748,920.25,3,F,d2,p02
560.75,0.49481,0.1355,-0.94873,3,-61.5,5.4686,924.25,3,F,d2,p02
561.0,0.37756,0.25033,-0.99434,3,-60.5,6.2004,922.75,3,F,d2,p02
561.25,0.37756,0.25033,-0.99434,3,-60.5,5.6282,923.75,3,F,d2,p02
561.33,0.37756,0.25033,-0.99434,2,-50.0,0.044485,921.25,3,F,d2,p02
561.5,0.22513,0.2733,-1.04,2,-50.0,3.1891,921.25,3,F,d2,p02
561.58,0.38928,0.23885,-0.99434,3,-58.5,4.1464,920.75,3,F,d2,p02
561.75,0.38928,0.23885,-0.99434,2,-49.5,3.4545,920.75,3,F,d2,p02
561.83,0.38928,0.23885,-0.99434,2,-49.5,3.4622,920.75,3,F,d2,p02
562.0,0.29548,0.26182,-1.04,2,-51.0,2.5924,922.25,3,F,d2,p02
562.08,0.42446,0.2044,-0.98294,2,-51.0,2.5878,922.25,3,F,d2,p02
562.25,0.42446,0.21588,-0.97154,3,-60.0,5.9703,923.25,3,F,d2,p02
562.5,0.42446,0.21588,-0.97154,2,-49.0,3.7843,920.25,3,F,d2,p02
562.75,0.23685,0.26182,-1.0514,2,-49.0,3.7629,920.25,3,F,d2,p02
562.83,0.23685,0.26182,-1.0514,2,-49.0,3.7889,920.25,3,F,d2,p02
563.0,0.2603,0.2044,-1.04,3,-61.0,2.2319,924.25,3,F,d2,p02
563.25,0.52999,0.10105,-0.93733,3,-60.0,6.1758,922.75,3,F,d2,p02
563.5,0.52999,0.10105,-0.93733,2,-52.5,2.3194,922.75,3,F,d2,p02
563.75,0.27203,0.26182,-1.04,2,-50.0,0.001534,921.25,3,F,d2,p02
563.83,0.27203,0.26182,-1.04,2,-50.0,0.0061359,921.25,3,F,d2,p02
564.08,0.36583,0.22737,-1.0057,2,-49.5,0.27458,920.75,3,F,d2,p02
564.13,0.36583,0.22737,-1.0057,2,-49.5,3.4377,920.75,3,F,d2,p02
564.25,0.23685,0.26182,-1.04,3,-59.5,0.45099,921.75,3,F,d2,p02
564.33,0.23685,0.26182,-1.04,3,-60.0,0.16874,922.25,3,F,d2,p02
564.75,0.23685,0.26182,-1.04,3,-60.5,5.9703,923.25,3,F,d2,p02
565.0,0.34238,0.23885,-1.0172,2,-49.0,3.7705,920.25,3,F,d2,p02
565.08,0.2134,0.2733,-1.04,2,-48.5,3.7537,920.25,3,F,d2,p02
565.75,0.20168,0.26182,-1.0286,3,-61.5,1.9052,924.75,3,F,d2,p02
565.85,0.20168,0.26182,-1.0286,2,-51.5,2.3347,922.75,3,F,d2,p02
566.0,0.36583,0.18143,-1.0286,3,-60.5,5.6312,923.75,3,F,d2,p02
566.25,0.36583,0.18143,-1.0286,2,-53.0,1.8837,923.75,3,F,d2,p02
566.33,0.23685,0.26182,-1.0286,3,-59.5,0.7808,921.25,3,F,d2,p02
566.5,0.23685,0.26182,-1.0286,2,-49.5,0.29759,920.75,3,F,d2,p02
566.58,0.2134,0.28478,-1.0514,2,-49.5,3.453,920.75,3,F,d2,p02
566.83,0.29548,0.23885,-1.0514,3,-59.5,0.25771,922.25,3,F,d2,p02
567.5,0.60034,0.12402,-0.91452,3,-58.5,1.0953,920.25,3,F,d2,p02
567.58,0.60034,0.12402,-0.91452,2,-47.5,3.7506,920.25,3,F,d2,p02
567.75,0.2134,0.2733,-1.0628,3,-62.0,1.3039,925.75,3,F,d2,p02
567.83,0.2134,0.2733,-1.0628,2,-53.0,1.626,924.25,3,F,d2,p02
568.0,0.22513,0.29627,-1.0286,3,-61.0,5.033,924.75,3,F,d2,p02
568.25,0.22513,0.29627,-1.0286,3,-60.0,6.1528,922.75,3,F,d2,p02
568.5,0.36583,0.21588,-0.98294,2,-52.5,1.9067,923.75,3,F,d2,p02
568.58,0.36583,0.21588,-0.98294,2,-52.5,1.8991,923.75,3,F,d2,p02
568.75,0.40101,0.21588,-0.98294,2,-49.5,0.003068,921.25,3,F,d2,p02
568.83,0.38928,0.2733,-1.0057,3,-59.5,0.60132,921.25,3,F,d2,p02
569.0,0.38928,0.2733,-1.0057,2,-49.0,0.26845,920.75,3,F,d2,p02
569.08,0.38928,0.2733,-1.0057,2,-49.0,3.4116,920.75,3,F,d2,p02
569.13,0.43619,0.21588,-0.97154,3,-59.5,0.35128,921.75,3,F,d2,p02
569.25,0.43619,0.21588,-0.97154,3,-59.5,0.3973,921.75,3,F,d2,p02
569.5,0.43619,0.21588,-0.97154,2,-50.5,2.5694,922.25,3,F,d2,p02
569.58,0.24858,0.28478,-1.0286,3,-59.5,5.9273,923.25,3,F,d2,p02
569.75,0.24858,0.28478,-1.0286,3,-61.0,1.7135,925.25,3,F,d2,p02
570.0,0.24858,0.28478,-1.0286,2,-48.5,3.7138,920.25,3,F,d2,p02
570.08,0.20168,0.2733,-1.0628,2,-48.5,3.7061,920.25,3,F,d2,p02
570.13,0.20168,0.2733,-1.0628,2,-48.5,3.7184,920.25,3,F,d2,p02
570.25,0.45964,0.18143,-0.96014,3,-60.5,5.4104,924.25,3,F,d2,p02
570.5,0.45964,0.18143,-0.96014,3,-60.5,5.3689,924.25,3,F,d2,p02
570.75,0.45964,0.18143,-0.96014,3,-61.0,5.0637,924.75,3,F,d2,p02
570.83,0.45964,0.18143,-0.96014,2,-51.0,2.2841,922.75,3,F,d2,p02
570.85,0.22513,0.2733,-1.04,3,-60.0,5.5515,923.75,3,F,d2,p02
571.0,0.22513,0.2733,-1.04,2,-52.5,1.8362,923.75,3,F,d2,p02
571.08,0.22513,0.2733,-1.04,3,-60.0,5.5423,923.75,3,F,d2,p02
571.25,0.22513,0.2733,-1.04,2,-49.0,6.2464,921.25,3,F,d2,p02
571.3,0.20168,0.26182,-1.0628,3,-59.5,0.61819,921.25,3,F,d2,p02
571.35,0.20168,0.26182,-1.0628,2,-49.0,3.41,920.75,3,F,d2,p02
571.4,0.20168,0.26182,-1.0628,2,-48.5,3.4162,920.75,3,F,d2,p02
571.5,0.30721,0.23885,-1.04,3,-58.5,0.93573,920.75,3,F,d2,p02
571.58,0.30721,0.23885,-1.04,2,-50.5,2.8072,921.75,3,F,d2,p02
571.75,0.22513,0.26182,-1.0286,2,-51.0,2.5725,922.25,3,F,d2,p02
572.0,0.33066,0.25033,-1.0057,2,-52.0,2.1246,923.25,3,F,d2,p02
572.08,0.33066,0.25033,-1.0057,3,-60.0,5.8491,923.25,3,F,d2,p02
572.25,0.2603,0.2733,-1.04,2,-48.5,3.7337,920.25,3,F,d2,p02
572.58,0.23685,0.2733,-1.04,3,-62.0,1.4143,925.75,3,F,d2,p02
572.75,0.23685,0.2733,-1.04,3,-60.5,2.1844,924.25,3,F,d2,p02
573.0,0.23685,0.2733,-1.04,3,-61.0,1.9129,924.75,3,F,d2,p02
573.08,0.23685,0.2733,-1.04,2,-51.0,2.3439,922.75,3,F,d2,p02
573.25,0.2134,0.28478,-1.0628,3,-60.0,6.1114,922.75,3,F,d2,p02
573.33,0.2134,0.28478,-1.0628,2,-52.5,1.8684,923.75,3,F,d2,p02
573.5,0.2134,0.28478,-1.0628,3,-60.0,5.5898,923.75,3,F,d2,p02
573.75,0.29548,0.2733,-1.0286,2,-49.0,3.4315,920.75,3,F,d2,p02
573.83,0.2134,0.26182,-1.0514,2,-49.0,3.4423,920.75,3,F,d2,p02
574.0,0.27203,0.28478,-1.0514,3,-59.5,0.40344,921.75,3,F,d2,p02
574.08,0.27203,0.28478,-1.0514,2,-50.0,5.9795,921.75,3,F,d2,p02
574.25,0.23685,0.2044,-1.0172,2,-51.0,2.5065,922.25,3,F,d2,p02
574.33,0.17823,0.23885,-1.097,3,-60.5,5.7463,923.25,3,F,d2,p02
574.5,0.17823,0.23885,-1.097,3,-62.0,1.5923,925.25,3,F,d2,p02
574.75,0.17823,0.23885,-1.097,3,-59.0,1.0385,920.25,3,F,d2,p02
575.0,0.34238,0.23885,-1.0172,3,-62.0,1.3192,925.75,3,F,d2,p02
575.25,0.34238,0.23885,-1.0172,3,-60.5,2.0571,924.25,3,F,d2,p02
575.33,0.34238,0.23885,-1.0172,2,-53.5,1.4603,924.75,3,F,d2,p02
575.5,0.34238,0.23885,-1.0172,3,-61.0,1.8377,924.75,3,F,d2,p02
575.75,0.35411,0.22737,-0.96014,2,-51.5,2.2841,922.75,3,F,d2,p02
575.83,0.35411,0.22737,-0.96014,3,-60.0,6.0255,922.75,3,F,d2,p02
576.0,0.31893,0.28478,-1.0286,2,-49.5,6.228,921.25,3,F,d2,p02
576.08,0.40101,0.21588,-0.99434,3,-58.5,0.59212,921.25,3,F,d2,p02
576.25,0.40101,0.21588,-0.99434,2,-49.0,3.3809,920.75,3,F,d2,p02
576.5,0.24858,0.28478,-1.0286,2,-50.0,2.8026,921.75,3,F,d2,p02
576.58,0.43619,0.22737,-0.96014,2,-50.5,2.5541,922.25,3,F,d2,p02
576.63,0.43619,0.22737,-0.96014,2,-50.5,2.5571,922.25,3,F,d2,p02
576.75,0.43619,0.22737,-0.96014,2,-50.5,2.5341,922.25,3,F,d2,p02
576.83,0.2603,0.28478,-1.04,3,-59.5,5.8061,923.25,3,F,d2,p02
577.25,0.52999,0.16995,-0.91452,2,-48.5,3.6647,920.25,3,F,d2,p02
577.33,0.24858,0.28478,-1.04,2,-48.5,3.6616,920.25,3,F,d2,p02
577.5,0.24858,0.28478,-1.04,3,-61.0,1.4327,925.75,3,F,d2,p02
578.0,0.27203,0.28478,-1.04,2,-51.5,2.2994,922.75,3,F,d2,p02
578.25,0.45964,0.21588,-0.94873,3,-59.5,5.5745,923.75,3,F,d2,p02
578.5,0.45964,0.21588,-0.94873,2,-49.5,6.2126,921.25,3,F,d2,p02
578.58,0.45964,0.21588,-0.94873,2,-49.5,6.2249,921.25,3,F,d2,p02
578.63,0.37756,0.2733,-1.0057,2,-49.0,3.3563,920.75,3,F,d2,p02
578.75,0.37756,0.2733,-1.0057,2,-49.0,0.23623,920.75,3,F,d2,p02
578.83,0.44791,0.21588,-0.94873,2,-50.0,2.8057,921.75,3,F,d2,p02
579.0,0.30721,0.29627,-1.0172,3,-59.0,0.36509,921.75,3,F,d2,p02
579.08,0.30721,0.29627,-1.0172,3,-59.5,0.096641,922.25,3,F,d2,p02
579.13,0.30721,0.29627,-1.0172,3,-59.5,0.073631,922.25,3,F,d2,p02
579.25,0.30721,0.29627,-1.0172,2,-52.0,2.0693,923.25,3,F,d2,p02
579.5,0.24858,0.29627,-1.0286,3,-60.5,1.6751,925.25,3,F,d2,p02
579.58,0.24858,0.29627,-1.0286,2,-48.5,3.6724,920.25,3,F,d2,p02
579.75,0.2134,0.28478,-1.04,2,-48.5,3.6724,920.25,3,F,d2,p02
579.83,0.2134,0.28478,-1.04,2,-48.5,3.6724,920.25,3,F,d2,p02
580.0,0.23685,0.26182,-1.0514,3,-61.0,1.4205,925.75,3,F,d2,p02
580.25,0.29548,0.28478,-1.0172,3,-60.0,1.9436,924.75,3,F,d2,p02
580.5,0.29548,0.28478,-1.0172,3,-59.5,6.139,922.75,3,F,d2,p02
580.6,0.29548,0.28478,-1.0172,3,-60.0,6.1252,922.75,3,F,d2,p02
580.75,0.29548,0.28478,-1.0172,3,-60.0,5.5975,923.75,3,F,d2,p02
581.0,0.2603,0.2733,-1.04,3,-59.0,0.68416,921.25,3,F,d2,p02
581.08,0.2603,0.2733,-1.04,2,-49.0,3.4192,920.75,3,F,d2,p02
581.13,0.2603,0.2733,-1.04,2,-49.0,3.4269,920.75,3,F,d2,p02
581.25,0.30721,0.26182,-1.0286,3,-58.5,0.98021,920.75,3,F,d2,p02
581.33,0.30721,0.26182,-1.0286,2,-50.0,2.8425,921.75,3,F,d2,p02
581.38,0.24858,0.2733,-1.0286,2,-50.0,2.8501,921.75,3,F,d2,p02
581.5,0.33066,0.26182,-1.0057,3,-59.0,0.21629,922.25,3,F,d2,p02
581.6,0.33066,0.26182,-1.0057,2,-52.0,5.6543,922.25,3,F,d2,p02
581.75,0.43619,0.2733,-0.96014,3,-61.5,1.7104,925.25,3,F,d2,p02
585.25,0.22513,1.0427,-0.16192,3,-59.0,5.3429,924.75,1,F,d2,p02
585.5,0.22513,1.0427,-0.16192,2,-60.5,0.68262,922.75,1,F,d2,p02
585.75,0.22513,1.0427,-0.16192,2,-59.5,5.7647,921.25,1,F,d2,p02
585.83,0.22513,1.0427,-0.16192,3,-59.5,0.02301,921.25,1,F,d2,p02
586.5,0.43619,0.87042,0.0091224,2,-67.0,0.12272,922.25,1,F,d2,p02
587.5,0.35411,0.85894,0.16876,2,-69.0,5.0238,924.75,4,F,d2,p02
589.75,0.41273,0.81301,-0.21894,1,-53.0,0.39423,924.25,4,F,d2,p02
1455.3,0.15478,0.36516,-0.99434,3,-61.0,2.2519,925.25,1,F,d2,p02
1455.8,0.15478,0.36516,-0.99434,3,-63.5,5.8552,925.75,1,F,d2,p02
1456.3,0.049247,0.44555,-0.98294,3,-61.0,3.0588,924.75,1,F,d2,p02
1456.5,0.049247,0.44555,-0.98294,3,-59.5,4.2859,922.75,1,F,d2,p02
1456.6,0.049247,0.44555,-0.98294,3,-59.5,0.45713,923.75,1,F,d2,p02
1456.8,0.1665,0.28478,-1.04,3,-60.0,5.461,921.25,3,F,d2,p02
1457.0,0.24858,0.26182,-1.0286,3,-59.0,5.7386,920.75,3,F,d2,p02
1457.3,0.24858,0.26182,-1.0286,3,-58.5,5.1741,921.75,3,F,d2,p02
1457.4,0.24858,0.26182,-1.0286,3,-59.0,5.122,921.75,3,F,d2,p02
1457.4,0.24858,0.26182,-1.0286,3,-59.5,4.7538,922.25,3,F,d2,p02
1457.8,0.17823,0.3422,-1.0856,2,-51.5,0.53689,923.25,3,F,d2,p02
1458.0,0.1665,0.3422,-1.0742,3,-60.5,5.7171,925.25,3,F,d2,p02
1458.3,0.18995,0.31923,-1.0286,3,-60.5,5.438,925.75,3,F,d2,p02
1458.8,0.30721,0.23885,-1.0286,3,-60.5,4.6035,922.75,3,F,d2,p02
1459.3,0.33066,0.23885,-1.0172,3,-61.5,5.5392,921.25,3,F,d2,p02
1459.8,0.23685,0.29627,-1.0514,3,-60.5,2.0755,921.75,3,F,d2,p02
1460.0,0.23685,0.29627,-1.0514,2,-51.0,4.467,922.25,3,F,d2,p02
1460.1,0.17823,0.29627,-1.04,3,-60.0,4.1893,923.25,3,F,d2,p02
1460.3,0.17823,0.29627,-1.04,3,-60.0,4.1862,923.25,3,F,d2,p02
1460.5,0.20168,0.28478,-1.0514,3,-63.0,6.0163,920.25,3,F,d2,p02
1461.0,0.34238,0.25033,-1.0172,3,-59.5,6.1482,924.75,3,F,d2,p02
1461.3,0.34238,0.25033,-1.0172,2,-51.0,5.6773,924.75,3,F,d2,p02
1461.3,0.34238,0.25033,-1.0172,3,-59.5,6.1298,924.75,3,F,d2,p02
1461.5,0.1665,0.29627,-1.0628,2,-51.0,0.16874,923.75,3,F,d2,p02
1461.6,0.1665,0.29627,-1.0628,3,-59.5,3.8073,923.75,3,F,d2,p02
1462.5,0.34238,0.23885,-1.0172,3,-60.5,5.78,925.25,3,F,d2,p02
1463.3,0.2134,0.28478,-1.04,3,-59.5,2.2856,925.75,3,F,d2,p02
1463.4,0.2134,0.28478,-1.04,3,-59.5,0.25617,924.25,3,F,d2,p02
1463.8,0.2134,0.28478,-1.0514,3,-59.0,3.7813,923.75,3,F,d2,p02
1464.0,0.22513,0.28478,-1.04,3,-61.0,5.4472,921.25,3,F,d2,p02
1464.3,0.22513,0.28478,-1.04,3,-61.5,5.7248,920.75,3,F,d2,p02
1464.5,0.24858,0.2733,-1.0514,3,-60.0,5.1235,921.75,3,F,d2,p02
1464.8,0.24858,0.2733,-1.0514,3,-59.5,4.8244,922.25,3,F,d2,p02
1464.9,0.24858,0.2733,-1.0514,3,-59.5,0.98328,923.25,3,F,d2,p02
1465.0,0.2134,0.26182,-1.0514,3,-59.5,5.7248,925.25,3,F,d2,p02
1465.3,0.2134,0.26182,-1.0514,2,-51.0,2.1614,925.25,3,F,d2,p02
1465.5,0.29548,0.2733,-1.04,3,-60.0,5.395,925.75,3,F,d2,p02
1465.8,0.29548,0.2733,-1.04,2,-50.5,2.8149,924.25,3,F,d2,p02
1466.0,0.33066,0.25033,-1.0286,2,-50.5,2.4482,924.75,3,F,d2,p02
1466.3,0.38928,0.21588,-0.98294,3,-59.5,4.4731,922.75,3,F,d2,p02
1466.3,0.38928,0.21588,-0.98294,2,-50.5,3.2122,923.75,3,F,d2,p02
1467.0,0.36583,0.21588,-0.99434,3,-60.0,5.125,921.75,3,F,d2,p02
1467.1,0.36583,0.21588,-0.99434,3,-60.0,1.6705,922.25,3,F,d2,p02
1468.0,0.55344,0.11254,-0.91452,3,-59.5,5.4104,925.75,3,F,d2,p02
1468.1,0.55344,0.11254,-0.91452,2,-51.0,1.8024,925.75,3,F,d2,p02
1468.1,0.55344,0.11254,-0.91452,3,-59.5,0.15186,924.25,3,F,d2,p02
1468.3,0.40101,0.16995,-0.98294,2,-50.0,2.4053,924.75,3,F,d2,p02
1468.5,0.2134,0.26182,-1.0514,3,-59.5,6.0331,924.75,3,F,d2,p02
1468.6,0.2134,0.26182,-1.0514,3,-59.5,4.4225,922.75,3,F,d2,p02
1468.8,0.2134,0.26182,-1.0514,3,-59.0,3.6647,923.75,3,F,d2,p02
1468.9,0.2134,0.26182,-1.0514,3,-59.0,0.50468,923.75,3,F,d2,p02
1469.3,0.58862,0.12402,-0.93733,3,-61.5,2.5111,920.75,3,F,d2,p02
1469.5,0.58862,0.12402,-0.93733,3,-60.0,5.0944,921.75,3,F,d2,p02
1469.6,0.58862,0.12402,-0.93733,3,-60.0,4.7891,922.25,3,F,d2,p02
1469.8,0.58862,0.12402,-0.93733,3,-59.5,0.9388,923.25,3,F,d2,p02
1470.0,0.30721,0.25033,-1.04,2,-52.0,5.7125,920.25,3,F,d2,p02
1470.3,0.30721,0.25033,-1.04,3,-62.5,5.9442,920.25,3,F,d2,p02
1470.8,0.22513,0.25033,-1.0628,3,-59.5,6.0623,924.75,3,F,d2,p02
1471.0,0.24858,0.23885,-1.0514,3,-59.0,4.5022,922.75,3,F,d2,p02
1471.3,0.24858,0.23885,-1.0514,3,-59.0,3.7659,923.75,3,F,d2,p02
1471.5,0.24858,0.23885,-1.0514,3,-61.0,5.4134,921.25,3,F,d2,p02
1471.8,0.27203,0.25033,-1.04,3,-60.0,5.1082,921.75,3,F,d2,p02
1472.3,0.24858,0.26182,-1.0514,3,-59.0,4.065,923.25,3,F,d2,p02
1472.5,0.2603,0.26182,-1.04,3,-62.0,5.9227,920.25,3,F,d2,p02
1473.0,0.41273,0.21588,-0.98294,3,-59.5,2.1414,925.75,3,F,d2,p02
1473.1,0.41273,0.21588,-0.98294,3,-59.0,0.14419,924.25,3,F,d2,p02
1473.3,0.23685,0.26182,-1.0514,3,-59.0,6.0408,924.75,3,F,d2,p02
1473.4,0.23685,0.26182,-1.0514,3,-59.0,6.0393,924.75,3,F,d2,p02
1473.5,0.23685,0.26182,-1.0514,3,-59.0,4.4317,922.75,3,F,d2,p02
1473.8,0.22513,0.26182,-1.0514,3,-59.0,3.7061,923.75,3,F,d2,p02
1474.0,0.29548,0.23885,-1.04,3,-61.0,5.7156,920.75,3,F,d2,p02
1474.3,0.28376,0.26182,-1.0286,3,-60.5,5.1557,921.75,3,F,d2,p02
1474.5,0.28376,0.26182,-1.0286,3,-59.5,4.8735,922.25,3,F,d2,p02
1474.8,0.22513,0.25033,-1.0628,2,-50.0,0.35282,923.25,3,F,d2,p02
1474.9,0.45964,0.19292,-0.96014,3,-60.5,5.6006,925.25,3,F,d2,p02
1475.0,0.45964,0.19292,-0.96014,3,-63.0,5.6711,920.25,3,F,d2,p02
1475.3,0.45964,0.19292,-0.96014,3,-60.5,2.0172,925.75,3,F,d2,p02
1475.5,0.22513,0.25033,-1.0514,2,-50.0,5.8844,924.25,3,F,d2,p02
1475.6,0.2603,0.26182,-1.04,3,-60.0,3.0971,924.25,3,F,d2,p02
1475.8,0.2603,0.26182,-1.04,3,-60.0,5.8844,924.75,3,F,d2,p02
1476.0,0.22513,0.25033,-1.04,3,-60.0,4.2537,922.75,3,F,d2,p02
1476.1,0.23685,0.25033,-1.0628,3,-60.0,3.5558,923.75,3,F,d2,p02
1476.3,0.23685,0.25033,-1.0628,2,-50.5,5.0391,921.25,3,F,d2,p02
1476.4,0.23685,0.25033,-1.0628,3,-61.0,5.2232,921.25,3,F,d2,p02
1476.8,0.24858,0.25033,-1.04,3,-61.0,4.9256,921.75,3,F,d2,p02
1477.0,0.24858,0.25033,-1.04,3,-60.0,4.6326,922.25,3,F,d2,p02
1477.1,0.24858,0.25033,-1.04,2,-50.0,0.34668,923.25,3,F,d2,p02
1477.3,0.28376,0.26182,-1.0286,3,-60.5,5.5791,925.25,3,F,d2,p02
1477.5,0.28376,0.26182,-1.0286,3,-62.5,5.7095,920.25,3,F,d2,p02
1477.8,0.28376,0.26182,-1.0286,3,-60.5,2.0985,925.75,3,F,d2,p02
1477.8,0.28376,0.26182,-1.0286,2,-51.5,1.6797,925.75,3,F,d2,p02
1478.0,0.24858,0.25033,-1.04,3,-60.0,0.036816,924.25,3,F,d2,p02
1478.3,0.23685,0.23885,-1.0628,3,-60.0,4.312,922.75,3,F,d2,p02
1478.5,0.2134,0.26182,-1.04,3,-60.0,0.46633,923.75,3,F,d2,p02
1479.0,0.2134,0.26182,-1.04,3,-62.0,5.5085,920.75,3,F,d2,p02
1479.1,0.2134,0.26182,-1.04,3,-61.0,4.9456,921.75,3,F,d2,p02
1479.5,0.2603,0.23885,-1.0514,2,-49.5,0.36049,923.25,3,F,d2,p02
1479.8,0.2603,0.23885,-1.0514,2,-51.0,1.9758,925.25,3,F,d2,p02
1480.0,0.24858,0.26182,-1.0514,3,-60.5,2.1,925.75,3,F,d2,p02
1480.3,0.28376,0.25033,-1.0286,3,-60.0,0.049087,924.25,3,F,d2,p02
1480.5,0.28376,0.25033,-1.0286,3,-60.5,5.9319,924.75,3,F,d2,p02
1480.8,0.24858,0.23885,-1.04,3,-60.0,4.2936,922.75,3,F,d2,p02
1481.0,0.24858,0.23885,-1.04,2,-49.5,6.2157,923.75,3,F,d2,p02
1481.1,0.27203,0.26182,-1.04,3,-61.0,5.2125,921.25,3,F,d2,p02
1482.0,0.23685,0.23885,-1.0628,2,-50.5,1.9942,925.25,3,F,d2,p02
1482.3,0.55344,0.12402,-0.93733,3,-60.0,5.5837,925.25,3,F,d2,p02
1482.5,0.23685,0.26182,-1.04,2,-51.0,1.6828,925.75,3,F,d2,p02
1482.6,0.23685,0.26182,-1.04,3,-60.5,2.0985,925.75,3,F,d2,p02
1482.8,0.23685,0.26182,-1.04,3,-60.0,0.036816,924.25,3,F,d2,p02
1483.0,0.41273,0.2044,-0.99434,2,-50.0,2.324,924.75,3,F,d2,p02
1483.1,0.41273,0.2044,-0.99434,3,-60.0,2.8103,924.75,3,F,d2,p02
1483.3,0.23685,0.23885,-1.0628,3,-60.0,0.45406,923.75,3,F,d2,p02
1483.8,0.30721,0.25033,-1.0286,3,-62.0,5.507,920.75,3,F,d2,p02
1484.0,0.30721,0.25033,-1.0286,2,-50.0,4.7032,921.75,3,F,d2,p02
1484.3,0.24858,0.22737,-1.0628,3,-60.0,4.6495,922.25,3,F,d2,p02
1484.4,0.24858,0.22737,-1.0628,3,-60.0,3.9531,923.25,3,F,d2,p02
1484.8,0.24858,0.25033,-1.04,3,-60.0,2.416,925.25,3,F,d2,p02
1485.0,0.24858,0.25033,-1.04,3,-60.5,2.0724,925.75,3,F,d2,p02
1485.3,0.2603,0.25033,-1.04,2,-49.5,2.7044,924.25,3,F,d2,p02
1485.8,0.23685,0.23885,-1.04,3,-59.5,4.335,922.75,3,F,d2,p02
1485.9,0.23685,0.25033,-1.04,3,-60.0,0.44179,923.75,3,F,d2,p02
1486.0,0.23685,0.25033,-1.04,3,-61.0,5.2616,921.25,3,F,d2,p02
1486.3,0.23685,0.25033,-1.04,2,-51.0,5.4732,920.75,3,F,d2,p02
1486.3,0.23685,0.25033,-1.04,3,-61.5,2.4252,920.75,3,F,d2,p02
1486.8,0.23685,0.21588,-1.0628,3,-60.0,4.0528,923.25,3,F,d2,p02
1487.0,0.23685,0.21588,-1.0628,2,-49.5,2.1169,925.25,3,F,d2,p02
1487.1,0.2134,0.21588,-1.0628,2,-49.5,2.1092,925.25,3,F,d2,p02
1487.3,0.34238,0.18143,-1.0286,3,-62.0,2.7243,920.25,3,F,d2,p02
1487.5,0.34238,0.18143,-1.0286,2,-50.0,1.8116,925.75,3,F,d2,p02
1487.6,0.35411,0.18143,-1.0057,2,-49.5,6.05,924.25,3,F,d2,p02
1487.8,0.24858,0.21588,-1.04,3,-60.0,6.0362,924.75,3,F,d2,p02
1488.0,0.2134,0.21588,-1.0514,3,-60.0,4.4317,922.75,3,F,d2,p02
1488.8,0.24858,0.2044,-1.0286,3,-62.0,2.4528,920.75,3,F,d2,p02
1489.0,0.40101,0.14698,-1.0057,3,-60.5,4.7339,922.25,3,F,d2,p02
